,apparentTemperature,cloudCover,dewPoint,humidity,icon,ozone,precipIntensity,precipProbability,precipType,pressure,summary,temperature,time,visibility,windBearing,windSpeed
2016-08-15 12:00:00+00:00,53.8,1.0,51.18,0.91,cloudy,,0.0,0.0,,1013.25,Overcast,53.8,1471262400,9.1,247.0,4.85
2016-08-15 13:00:00+00:00,54.05,,51.41,0.91,clear-night,,0.0,0.0,,1013.49,Clear,54.05,1471266000,8.64,228.0,5.63
2016-08-15 14:00:00+00:00,54.28,,50.81,0.88,clear-day,,0.0,0.0,,1014.1,Clear,54.28,1471269600,8.3,194.0,3.36
2016-08-15 15:00:00+00:00,54.46,,51.48,0.9,clear-day,,0.0,0.0,,1014.66,Clear,54.46,1471273200,8.42,242.0,4.67
2016-08-15 16:00:00+00:00,54.7,,51.03,0.87,clear-day,,0.0,0.0,,1014.87,Clear,54.7,1471276800,8.3,256.0,4.72
2016-08-15 17:00:00+00:00,55.72,,51.06,0.84,clear-day,,0.0,0.0,,1015.16,Clear,55.72,1471280400,8.87,238.0,5.4
2016-08-15 18:00:00+00:00,57.13,0.31,50.62,0.79,partly-cloudy-day,,0.0,0.0,,1015.27,Partly Cloudy,57.13,1471284000,9.55,254.0,5.9
2016-08-15 19:00:00+00:00,58.38,0.31,50.58,0.75,partly-cloudy-day,,0.0,0.0,,1015.28,Partly Cloudy,58.38,1471287600,9.8,253.0,5.06
2016-08-15 20:00:00+00:00,60.02,0.31,50.88,0.72,partly-cloudy-day,,0.0,0.0,,1014.7,Partly Cloudy,60.02,1471291200,10.0,259.0,5.89
2016-08-15 21:00:00+00:00,61.76,0.31,51.67,0.69,partly-cloudy-day,,0.0,0.0,,1014.48,Partly Cloudy,61.76,1471294800,10.0,244.0,5.43
2016-08-15 22:00:00+00:00,62.82,0.31,52.69,0.69,partly-cloudy-day,,0.0,0.0,,1013.85,Partly Cloudy,62.82,1471298400,10.0,257.0,8.22
2016-08-15 23:00:00+00:00,62.35,0.31,53.41,0.73,partly-cloudy-day,,0.0,0.0,,1013.43,Partly Cloudy,62.35,1471302000,10.0,256.0,9.4
2016-08-16 00:00:00+00:00,64.24,0.31,55.54,0.73,partly-cloudy-day,,0.0,0.0,,1012.87,Partly Cloudy,64.24,1471305600,10.0,262.0,9.15
2016-08-16 01:00:00+00:00,61.16,0.31,53.55,0.76,partly-cloudy-day,,0.0,0.0,,1012.68,Partly Cloudy,61.16,1471309200,10.0,270.0,7.44
2016-08-16 02:00:00+00:00,58.81,0.31,53.27,0.82,partly-cloudy-day,,0.0,0.0,,1012.65,Partly Cloudy,58.81,1471312800,9.8,261.0,7.1
2016-08-16 03:00:00+00:00,57.85,0.31,54.45,0.88,partly-cloudy-night,,0.0,0.0,,1012.86,Partly Cloudy,57.85,1471316400,8.87,252.0,7.73
2016-08-16 04:00:00+00:00,56.86,0.31,53.93,0.9,partly-cloudy-night,,0.0,0.0,,1013.36,Partly Cloudy,56.86,1471320000,8.3,259.0,6.68
2016-08-16 05:00:00+00:00,56.53,0.31,53.86,0.91,partly-cloudy-night,,0.0,0.0,,1013.94,Partly Cloudy,56.53,1471323600,8.08,260.0,5.34
2016-08-16 06:00:00+00:00,56.15,0.31,54.28,0.93,partly-cloudy-night,,0.0,0.0,,1013.75,Partly Cloudy,56.15,1471327200,7.85,263.0,4.35
2016-08-16 07:00:00+00:00,56.08,0.31,53.77,0.92,partly-cloudy-night,,0.0,0.0,,1013.81,Partly Cloudy,56.08,1471330800,7.96,252.0,5.63
2016-08-16 08:00:00+00:00,55.33,0.31,53.12,0.92,partly-cloudy-night,,0.0,0.0,,1013.61,Partly Cloudy,55.33,1471334400,8.08,264.0,5.4
2016-08-16 09:00:00+00:00,54.89,,52.24,0.91,clear-night,,0.0,0.0,,1013.27,Clear,54.89,1471338000,8.08,252.0,5.54
2016-08-16 10:00:00+00:00,54.61,,52.32,0.92,clear-night,,0.0,0.0,,1013.13,Clear,54.61,1471341600,8.3,256.0,2.64
2016-08-16 11:00:00+00:00,54.28,,52.09,0.92,clear-night,,0.0,0.0,,1013.03,Clear,54.28,1471345200,8.3,249.0,3.27
2016-08-16 12:00:00+00:00,53.63,1.0,51.0,0.91,cloudy,,0.0,0.0,,1012.86,Overcast,53.63,1471348800,8.08,246.0,4.46
2016-08-16 13:00:00+00:00,53.76,,50.78,0.9,clear-night,,0.0,0.0,,1012.97,Clear,53.76,1471352400,8.08,257.0,4.34
2016-08-16 14:00:00+00:00,53.63,,50.66,0.9,clear-day,,0.0,0.0,,1013.49,Clear,53.63,1471356000,6.26,245.0,5.1
2016-08-16 15:00:00+00:00,53.69,,51.08,0.91,clear-day,,0.0,0.0,,1013.76,Clear,53.69,1471359600,8.08,245.0,3.98
2016-08-16 16:00:00+00:00,55.01,,51.67,0.89,clear-day,,0.0,0.0,,1013.8,Clear,55.01,1471363200,7.96,254.0,5.03
2016-08-16 17:00:00+00:00,55.26,0.31,50.97,0.85,partly-cloudy-day,,0.0,0.0,,1013.91,Partly Cloudy,55.26,1471366800,8.15,264.0,5.87
2016-08-16 18:00:00+00:00,57.15,0.31,49.67,0.76,partly-cloudy-day,,0.0,0.0,,1014.09,Partly Cloudy,57.15,1471370400,10.0,259.0,5.31
2016-08-16 19:00:00+00:00,59.26,0.31,51.85,0.76,partly-cloudy-day,,0.0,0.0,,1013.7,Partly Cloudy,59.26,1471374000,9.8,196.0,3.67
2016-08-16 20:00:00+00:00,60.64,0.31,50.72,0.7,partly-cloudy-day,,0.0,0.0,,1013.38,Partly Cloudy,60.64,1471377600,10.0,255.0,6.15
2016-08-16 21:00:00+00:00,60.99,0.31,51.51,0.71,partly-cloudy-day,,0.0,0.0,,1013.13,Partly Cloudy,60.99,1471381200,10.0,254.0,7.33
2016-08-16 22:00:00+00:00,62.58,0.31,52.28,0.69,partly-cloudy-day,,0.0,0.0,,1012.6,Partly Cloudy,62.58,1471384800,10.0,248.0,6.28
2016-08-16 23:00:00+00:00,62.98,0.31,52.64,0.69,partly-cloudy-day,,0.0,0.0,,1011.77,Partly Cloudy,62.98,1471388400,9.55,255.0,8.96
2016-08-17 00:00:00+00:00,64.26,0.31,55.25,0.73,partly-cloudy-day,,0.0,0.0,,1011.42,Partly Cloudy,64.26,1471392000,9.55,244.0,7.52
2016-08-17 01:00:00+00:00,60.12,0.31,52.41,0.76,partly-cloudy-day,,0.0,0.0,,1011.18,Partly Cloudy,60.12,1471395600,9.55,250.0,6.23
2016-08-17 02:00:00+00:00,59.48,0.31,53.52,0.81,partly-cloudy-day,,0.0,0.0,,1011.23,Partly Cloudy,59.48,1471399200,9.1,257.0,7.5
2016-08-17 03:00:00+00:00,57.64,0.31,53.51,0.86,partly-cloudy-night,,0.0,0.0,,1011.54,Partly Cloudy,57.64,1471402800,8.87,256.0,3.97
2016-08-17 04:00:00+00:00,56.1,0.31,53.44,0.91,partly-cloudy-night,,0.0,0.0,,1011.98,Partly Cloudy,56.1,1471406400,8.87,240.0,6.23
2016-08-17 05:00:00+00:00,55.77,0.31,53.47,0.92,partly-cloudy-night,,0.0,0.0,,1012.38,Partly Cloudy,55.77,1471410000,8.42,256.0,5.92
2016-08-17 06:00:00+00:00,55.41,0.31,53.56,0.93,partly-cloudy-night,,0.0,0.0,,1012.3,Partly Cloudy,55.41,1471413600,8.03,249.0,6.8
2016-08-17 07:00:00+00:00,55.37,0.31,53.52,0.93,partly-cloudy-night,,0.0,0.0,,1012.39,Partly Cloudy,55.37,1471417200,8.03,243.0,6.18
2016-08-17 08:00:00+00:00,54.68,0.31,52.03,0.91,partly-cloudy-night,,0.0,0.0,,1012.43,Partly Cloudy,54.68,1471420800,8.3,242.0,6.84
2016-08-17 09:00:00+00:00,54.67,0.31,52.47,0.92,partly-cloudy-night,,0.0,0.0,,1011.75,Partly Cloudy,54.67,1471424400,8.19,242.0,5.68
2016-08-17 10:00:00+00:00,55.2,,53.0,0.92,clear-night,,0.0,0.0,,1011.44,Clear,55.2,1471428000,8.3,243.0,5.06
2016-08-17 11:00:00+00:00,54.76,,52.12,0.91,clear-night,,0.0,0.0,,1011.31,Clear,54.76,1471431600,8.87,248.0,5.26
2016-08-17 12:00:00+00:00,54.77,0.75,52.12,0.91,partly-cloudy-night,,0.0,0.0,,1011.11,Mostly Cloudy,54.77,1471435200,8.87,232.0,2.85
2016-08-17 13:00:00+00:00,54.67,,52.02,0.91,clear-night,,0.0,0.0,,1011.15,Clear,54.67,1471438800,9.32,243.0,5.1
2016-08-17 14:00:00+00:00,55.22,,52.23,0.9,clear-day,,0.0,0.0,,1011.67,Clear,55.22,1471442400,8.08,215.0,3.33
2016-08-17 15:00:00+00:00,55.91,,52.19,0.87,clear-day,,0.0,0.0,,1011.96,Clear,55.91,1471446000,7.85,250.0,4.13
2016-08-17 16:00:00+00:00,56.74,,53.01,0.87,clear-day,,0.0,0.0,,1012.14,Clear,56.74,1471449600,8.08,220.0,1.53
2016-08-17 17:00:00+00:00,57.38,0.31,51.91,0.82,partly-cloudy-day,,0.0,0.0,,1012.18,Partly Cloudy,57.38,1471453200,9.21,170.0,4.11
2016-08-17 18:00:00+00:00,59.81,0.31,53.32,0.79,partly-cloudy-day,,0.0,0.0,,1012.21,Partly Cloudy,59.81,1471456800,8.19,252.0,4.39
2016-08-17 19:00:00+00:00,60.91,0.31,51.71,0.72,partly-cloudy-day,,0.0,0.0,,1011.85,Partly Cloudy,60.91,1471460400,10.0,254.0,8.18
2016-08-17 20:00:00+00:00,62.41,0.31,52.58,0.7,partly-cloudy-day,,0.0,0.0,,1011.37,Partly Cloudy,62.41,1471464000,10.0,252.0,5.83
2016-08-17 21:00:00+00:00,63.6,0.31,52.95,0.68,partly-cloudy-day,,0.0,0.0,,1010.95,Partly Cloudy,63.6,1471467600,10.0,257.0,7.22
2016-08-17 22:00:00+00:00,63.26,0.31,53.1,0.69,partly-cloudy-day,,0.0,0.0,,1010.39,Partly Cloudy,63.26,1471471200,10.0,253.0,9.59
2016-08-17 23:00:00+00:00,63.26,0.31,52.63,0.68,partly-cloudy-day,,0.0,0.0,,1009.91,Partly Cloudy,63.26,1471474800,9.8,242.0,8.0
2016-08-18 00:00:00+00:00,62.7,0.31,54.35,0.74,partly-cloudy-day,,0.0,0.0,,1009.63,Partly Cloudy,62.7,1471478400,10.0,253.0,7.15
2016-08-18 01:00:00+00:00,60.46,0.31,53.55,0.78,partly-cloudy-day,,0.0,0.0,,1009.44,Partly Cloudy,60.46,1471482000,9.55,258.0,6.25
2016-08-18 02:00:00+00:00,59.38,0.31,54.22,0.83,partly-cloudy-day,,0.0,0.0,,1009.5,Partly Cloudy,59.38,1471485600,8.87,262.0,7.75
2016-08-18 03:00:00+00:00,58.57,0.31,55.3,0.89,partly-cloudy-night,,0.0,0.0,,1009.87,Partly Cloudy,58.57,1471489200,8.42,256.0,5.73
2016-08-18 04:00:00+00:00,57.87,0.31,54.84,0.9,partly-cloudy-night,,0.0,0.0,,1010.29,Partly Cloudy,57.87,1471492800,8.42,264.0,8.08
2016-08-18 05:00:00+00:00,57.85,0.31,55.28,0.91,partly-cloudy-night,,0.0,0.0,,1010.66,Partly Cloudy,57.85,1471496400,8.3,250.0,8.2
2016-08-18 06:00:00+00:00,58.02,0.31,55.45,0.91,partly-cloudy-night,,0.0,0.0,,1010.73,Partly Cloudy,58.02,1471500000,8.42,250.0,4.47
2016-08-18 07:00:00+00:00,58.03,0.31,55.82,0.92,partly-cloudy-night,,0.0,0.0,,1010.7,Partly Cloudy,58.03,1471503600,8.3,238.0,6.28
2016-08-18 08:00:00+00:00,57.45,0.31,54.89,0.91,partly-cloudy-night,,0.0,0.0,,1010.7,Partly Cloudy,57.45,1471507200,8.64,244.0,5.37
2016-08-18 09:00:00+00:00,57.27,,54.7,0.91,clear-night,,0.0,0.0,,1010.58,Clear,57.27,1471510800,8.64,242.0,5.92
2016-08-18 10:00:00+00:00,57.27,,54.7,0.91,clear-night,,0.0,0.0,,1010.56,Clear,57.27,1471514400,8.42,259.0,5.44
2016-08-18 11:00:00+00:00,56.83,,53.91,0.9,clear-night,,0.0,0.0,,1010.4,Clear,56.83,1471518000,8.19,257.0,5.35
2016-08-18 12:00:00+00:00,56.89,1.0,53.87,0.9,cloudy,,0.0,0.0,,1010.62,Overcast,56.89,1471521600,8.19,260.0,4.34
2016-08-18 13:00:00+00:00,56.7,,54.14,0.91,clear-night,,0.0,0.0,,1010.79,Clear,56.7,1471525200,7.96,259.0,2.5
2016-08-18 14:00:00+00:00,56.82,,53.8,0.9,clear-day,,0.0,0.0,,1011.2,Clear,56.82,1471528800,8.3,249.0,4.27
2016-08-18 15:00:00+00:00,57.79,,54.16,0.88,clear-day,,0.0,0.0,,1011.44,Clear,57.79,1471532400,10.0,239.0,3.99
2016-08-18 16:00:00+00:00,58.87,,54.49,0.85,clear-day,,0.0,0.0,,1011.84,Clear,58.87,1471536000,8.15,135.0,0.71
2016-08-18 17:00:00+00:00,60.11,0.31,54.14,0.81,partly-cloudy-day,,0.0,0.0,,1012.03,Partly Cloudy,60.11,1471539600,8.42,256.0,4.32
2016-08-18 18:00:00+00:00,61.53,0.31,54.99,0.79,partly-cloudy-day,,0.0,0.0,,1012.44,Partly Cloudy,61.53,1471543200,7.74,257.0,6.36
2016-08-18 19:00:00+00:00,62.3,0.31,54.63,0.76,partly-cloudy-day,,0.0,0.0,,1012.52,Partly Cloudy,62.3,1471546800,8.64,264.0,7.53
2016-08-18 20:00:00+00:00,62.36,0.31,53.42,0.73,partly-cloudy-day,,0.0,0.0,,1012.37,Partly Cloudy,62.36,1471550400,10.0,253.0,8.85
2016-08-18 21:00:00+00:00,64.31,0.31,53.96,0.69,partly-cloudy-day,,0.0,0.0,,1011.85,Partly Cloudy,64.31,1471554000,8.64,242.0,6.28
2016-08-18 22:00:00+00:00,66.88,0.31,56.87,0.7,partly-cloudy-day,,0.0,0.0,,1011.19,Partly Cloudy,66.88,1471557600,10.0,262.0,7.47
2016-08-18 23:00:00+00:00,63.73,0.31,54.17,0.71,partly-cloudy-day,,0.0,0.0,,1010.68,Partly Cloudy,63.73,1471561200,10.0,251.0,7.81
2016-08-19 00:00:00+00:00,65.57,0.31,56.83,0.73,partly-cloudy-day,,0.0,0.0,,1010.39,Partly Cloudy,65.57,1471564800,10.0,245.0,6.09
2016-08-19 01:00:00+00:00,62.23,0.31,54.89,0.77,partly-cloudy-day,,0.0,0.0,,1010.49,Partly Cloudy,62.23,1471568400,10.0,250.0,7.3
2016-08-19 02:00:00+00:00,60.7,0.31,54.48,0.8,partly-cloudy-day,,0.0,0.0,,1010.47,Partly Cloudy,60.7,1471572000,10.0,258.0,7.94
2016-08-19 03:00:00+00:00,59.89,0.31,54.72,0.83,partly-cloudy-night,,0.0,0.0,,1010.55,Partly Cloudy,59.89,1471575600,9.55,256.0,7.73
2016-08-19 04:00:00+00:00,58.77,0.31,55.13,0.88,partly-cloudy-night,,0.0,0.0,,1010.97,Partly Cloudy,58.77,1471579200,10.0,249.0,7.19
2016-08-19 05:00:00+00:00,58.59,0.31,54.95,0.88,partly-cloudy-night,,0.0,0.0,,1011.84,Partly Cloudy,58.59,1471582800,10.0,259.0,7.14
2016-08-19 06:00:00+00:00,58.47,0.31,54.83,0.88,partly-cloudy-night,,0.0,0.0,,1012.17,Partly Cloudy,58.47,1471586400,10.0,255.0,6.92
2016-08-19 07:00:00+00:00,58.41,0.31,55.12,0.89,partly-cloudy-night,,0.0,0.0,,1011.89,Partly Cloudy,58.41,1471590000,10.0,250.0,5.29
2016-08-19 08:00:00+00:00,58.14,0.31,55.11,0.9,partly-cloudy-night,,0.0,0.0,,1011.85,Partly Cloudy,58.14,1471593600,10.0,247.0,6.95
2016-08-19 09:00:00+00:00,57.53,0.31,54.96,0.91,partly-cloudy-night,,0.0,0.0,,1011.76,Partly Cloudy,57.53,1471597200,10.0,242.0,6.68
2016-08-19 10:00:00+00:00,57.48,0.31,54.46,0.9,partly-cloudy-night,,0.0,0.0,,1011.97,Partly Cloudy,57.48,1471600800,10.0,247.0,6.63
2016-08-19 11:00:00+00:00,57.5,,54.13,0.89,clear-night,,0.0,0.0,,1012.03,Clear,57.5,1471604400,10.0,248.0,5.52
2016-08-19 12:00:00+00:00,57.48,0.75,54.45,0.9,partly-cloudy-night,,0.0,0.0,,1012.02,Mostly Cloudy,57.48,1471608000,10.0,242.0,2.37
2016-08-19 13:00:00+00:00,57.54,,53.79,0.87,clear-night,,0.0,0.0,,1012.33,Clear,57.54,1471611600,9.55,247.0,6.03
2016-08-19 14:00:00+00:00,58.21,,54.22,0.87,clear-day,,0.0,0.0,,1012.96,Clear,58.21,1471615200,9.32,260.0,4.52
2016-08-19 15:00:00+00:00,58.42,,53.68,0.84,clear-day,,0.0,0.0,,1013.19,Clear,58.42,1471618800,9.1,258.0,4.02
2016-08-19 16:00:00+00:00,58.74,,53.61,0.83,clear-day,,0.0,0.0,,1013.79,Clear,58.74,1471622400,8.87,266.0,7.35
2016-08-19 17:00:00+00:00,59.08,0.31,52.22,0.78,partly-cloudy-day,,0.0,0.0,,1014.1,Partly Cloudy,59.08,1471626000,8.42,261.0,6.43
2016-08-19 18:00:00+00:00,60.35,0.31,53.19,0.77,partly-cloudy-day,,0.0,0.0,,1014.36,Partly Cloudy,60.35,1471629600,8.42,246.0,5.28
2016-08-19 19:00:00+00:00,61.41,0.31,52.79,0.73,partly-cloudy-day,,0.0,0.0,,1014.22,Partly Cloudy,61.41,1471633200,7.79,244.0,7.24
2016-08-19 20:00:00+00:00,61.85,0.31,52.25,0.71,partly-cloudy-day,,0.0,0.0,,1014.13,Partly Cloudy,61.85,1471636800,9.21,251.0,7.22
2016-08-19 21:00:00+00:00,63.2,0.31,51.34,0.65,partly-cloudy-day,,0.0,0.0,,1013.77,Partly Cloudy,63.2,1471640400,9.46,257.0,5.63
2016-08-19 22:00:00+00:00,63.0,0.31,50.97,0.65,partly-cloudy-day,,0.0,0.0,,1013.01,Partly Cloudy,63.0,1471644000,9.8,262.0,10.67
2016-08-19 23:00:00+00:00,63.65,0.31,52.39,0.67,partly-cloudy-day,,0.0,0.0,,1012.87,Partly Cloudy,63.65,1471647600,9.8,244.0,6.45
2016-08-20 00:00:00+00:00,62.57,0.31,53.11,0.71,partly-cloudy-day,,0.0,0.0,,1012.61,Partly Cloudy,62.57,1471651200,10.0,260.0,8.35
2016-08-20 01:00:00+00:00,61.9,0.31,53.27,0.73,partly-cloudy-day,,0.0,0.0,,1012.73,Partly Cloudy,61.9,1471654800,9.8,248.0,8.25
2016-08-20 02:00:00+00:00,60.08,0.31,52.92,0.77,partly-cloudy-day,,0.0,0.0,,1012.5,Partly Cloudy,60.08,1471658400,9.8,257.0,9.06
2016-08-20 03:00:00+00:00,59.79,0.31,54.48,0.83,partly-cloudy-night,,0.0,0.0,,1012.76,Partly Cloudy,59.79,1471662000,9.66,257.0,7.26
2016-08-20 04:00:00+00:00,59.43,0.31,55.4,0.86,partly-cloudy-night,,0.0,0.0,,1013.23,Partly Cloudy,59.43,1471665600,10.0,259.0,5.37
2016-08-20 05:00:00+00:00,59.24,0.31,55.58,0.88,partly-cloudy-night,,0.0,0.0,,1013.78,Partly Cloudy,59.24,1471669200,10.0,242.0,5.5
2016-08-20 06:00:00+00:00,59.22,0.31,55.57,0.88,partly-cloudy-night,,0.0,0.0,,1013.83,Partly Cloudy,59.22,1471672800,10.0,253.0,7.3
2016-08-20 07:00:00+00:00,58.48,0.31,55.08,0.88,partly-cloudy-night,,0.0,0.0,,1013.98,Partly Cloudy,58.48,1471676400,10.0,251.0,7.13
2016-08-20 08:00:00+00:00,58.44,0.31,55.4,0.9,partly-cloudy-night,,0.0,0.0,,1014.15,Partly Cloudy,58.44,1471680000,9.55,251.0,5.71
2016-08-20 09:00:00+00:00,57.78,0.31,54.38,0.88,partly-cloudy-night,,0.0,0.0,,1014.18,Partly Cloudy,57.78,1471683600,9.55,258.0,6.21
2016-08-20 10:00:00+00:00,57.69,0.31,54.76,0.9,partly-cloudy-night,,0.0,0.0,,1013.91,Partly Cloudy,57.69,1471687200,9.55,267.0,5.87
2016-08-20 11:00:00+00:00,57.43,0.31,54.04,0.88,partly-cloudy-night,,0.0,0.0,,1013.74,Partly Cloudy,57.43,1471690800,10.0,271.0,5.26
2016-08-20 12:00:00+00:00,57.47,1.0,54.54,0.9,cloudy,,0.0,0.0,,1013.58,Overcast,57.47,1471694400,10.0,255.0,4.64
2016-08-20 13:00:00+00:00,57.44,,54.05,0.88,clear-night,,0.0,0.0,,1013.86,Clear,57.44,1471698000,9.8,223.0,3.39
2016-08-20 14:00:00+00:00,57.56,,54.17,0.88,clear-day,,0.0,0.0,,1014.16,Clear,57.56,1471701600,9.55,244.0,2.93
2016-08-20 15:00:00+00:00,57.58,,53.83,0.87,clear-day,,0.0,0.0,,1014.5,Clear,57.58,1471705200,9.8,253.0,4.72
2016-08-20 16:00:00+00:00,58.18,,53.43,0.84,clear-day,,0.0,0.0,,1015.02,Clear,58.18,1471708800,10.0,256.0,5.56
2016-08-20 17:00:00+00:00,59.34,,53.56,0.81,clear-day,,0.0,0.0,,1015.28,Clear,59.34,1471712400,10.0,234.0,4.98
2016-08-20 18:00:00+00:00,59.68,0.75,52.55,0.77,partly-cloudy-day,,0.0,0.0,,1015.37,Mostly Cloudy,59.68,1471716000,10.0,252.0,6.51
2016-08-20 19:00:00+00:00,60.15,0.31,52.02,0.75,partly-cloudy-day,,0.0,0.0,,1015.17,Partly Cloudy,60.15,1471719600,10.0,248.0,6.25
2016-08-20 20:00:00+00:00,61.97,0.31,53.06,0.73,partly-cloudy-day,,0.0,0.0,,1014.7,Partly Cloudy,61.97,1471723200,9.55,254.0,7.1
2016-08-20 21:00:00+00:00,62.91,0.31,52.53,0.69,partly-cloudy-day,,0.0,0.0,,1014.37,Partly Cloudy,62.91,1471726800,9.8,242.0,9.25
2016-08-20 22:00:00+00:00,61.99,0.31,52.18,0.7,partly-cloudy-day,,0.0,0.0,,1013.81,Partly Cloudy,61.99,1471730400,10.0,252.0,10.08
2016-08-20 23:00:00+00:00,62.58,0.31,52.74,0.7,partly-cloudy-day,,0.0,0.0,,1013.26,Partly Cloudy,62.58,1471734000,9.8,257.0,9.39
2016-08-21 00:00:00+00:00,61.8,0.31,52.59,0.72,partly-cloudy-day,,0.0,0.0,,1013.0,Partly Cloudy,61.8,1471737600,10.0,258.0,11.98
2016-08-21 01:00:00+00:00,61.48,0.31,54.55,0.78,partly-cloudy-day,,0.0,0.0,,1012.53,Partly Cloudy,61.48,1471741200,9.8,260.0,11.08
2016-08-21 02:00:00+00:00,60.54,0.31,54.56,0.81,partly-cloudy-day,,0.0,0.0,,1012.43,Partly Cloudy,60.54,1471744800,9.8,260.0,9.27
2016-08-21 03:00:00+00:00,60.07,0.31,55.64,0.85,partly-cloudy-night,,0.0,0.0,,1012.69,Partly Cloudy,60.07,1471748400,10.0,259.0,8.47
2016-08-21 04:00:00+00:00,59.83,0.31,55.42,0.85,partly-cloudy-night,,0.0,0.0,,1013.04,Partly Cloudy,59.83,1471752000,10.0,249.0,5.49
2016-08-21 05:00:00+00:00,59.19,0.31,55.04,0.86,partly-cloudy-night,,0.0,0.0,,1013.4,Partly Cloudy,59.19,1471755600,10.0,242.0,6.62
2016-08-21 06:00:00+00:00,59.06,0.31,55.3,0.87,partly-cloudy-night,,0.0,0.0,,1013.34,Partly Cloudy,59.06,1471759200,10.0,256.0,6.36
2016-08-21 07:00:00+00:00,58.42,0.31,54.66,0.87,partly-cloudy-night,,0.0,0.0,,1013.33,Partly Cloudy,58.42,1471762800,10.0,263.0,5.27
2016-08-21 08:00:00+00:00,58.34,0.31,54.58,0.87,partly-cloudy-night,,0.0,0.0,,1013.42,Partly Cloudy,58.34,1471766400,10.0,250.0,5.15
2016-08-21 09:00:00+00:00,58.37,0.31,54.59,0.87,partly-cloudy-night,,0.0,0.0,,1013.5,Partly Cloudy,58.37,1471770000,10.0,243.0,5.1
2016-08-21 10:00:00+00:00,58.29,0.31,54.51,0.87,partly-cloudy-night,,0.0,0.0,,1013.43,Partly Cloudy,58.29,1471773600,10.0,259.0,5.53
2016-08-21 11:00:00+00:00,58.17,,54.4,0.87,clear-night,,0.0,0.0,,1013.22,Clear,58.17,1471777200,10.0,243.0,4.63
2016-08-21 12:00:00+00:00,57.74,0.75,53.97,0.87,partly-cloudy-night,,0.0,0.0,,1013.47,Mostly Cloudy,57.74,1471780800,10.0,256.0,2.9
2016-08-21 13:00:00+00:00,57.52,,53.76,0.87,clear-night,,0.0,0.0,,1013.61,Clear,57.52,1471784400,10.0,258.0,5.79
2016-08-21 14:00:00+00:00,57.56,,53.44,0.86,clear-day,,0.0,0.0,,1013.93,Clear,57.56,1471788000,10.0,227.0,4.03
2016-08-21 15:00:00+00:00,58.18,,53.67,0.85,clear-day,,0.0,0.0,,1014.17,Clear,58.18,1471791600,10.0,241.0,4.47
2016-08-21 16:00:00+00:00,58.48,,53.72,0.84,clear-day,,0.0,0.0,,1014.37,Clear,58.48,1471795200,10.0,244.0,5.58
2016-08-21 17:00:00+00:00,59.22,,52.5,0.78,clear-day,,0.0,0.0,,1014.43,Clear,59.22,1471798800,10.0,254.0,5.33
2016-08-21 18:00:00+00:00,60.12,0.31,52.98,0.77,partly-cloudy-day,,0.0,0.0,,1014.35,Partly Cloudy,60.12,1471802400,10.0,250.0,5.18
2016-08-21 19:00:00+00:00,61.92,0.31,51.66,0.69,partly-cloudy-day,,0.0,0.0,,1014.18,Partly Cloudy,61.92,1471806000,10.0,255.0,6.6
2016-08-21 20:00:00+00:00,62.46,0.31,51.39,0.67,partly-cloudy-day,,0.0,0.0,,1013.92,Partly Cloudy,62.46,1471809600,9.8,255.0,6.48
2016-08-21 21:00:00+00:00,62.67,0.31,51.82,0.68,partly-cloudy-day,,0.0,0.0,,1013.53,Partly Cloudy,62.67,1471813200,10.0,257.0,9.65
2016-08-21 22:00:00+00:00,62.46,0.31,52.1,0.69,partly-cloudy-day,,0.0,0.0,,1013.18,Partly Cloudy,62.46,1471816800,10.0,255.0,10.67
2016-08-21 23:00:00+00:00,61.27,0.31,50.97,0.69,partly-cloudy-day,,0.0,0.0,,1013.19,Partly Cloudy,61.27,1471820400,10.0,252.0,12.78
2016-08-22 00:00:00+00:00,60.47,0.31,51.89,0.73,partly-cloudy-day,,0.0,0.0,,1012.9,Partly Cloudy,60.47,1471824000,10.0,264.0,16.84
2016-08-22 01:00:00+00:00,60.2,0.31,52.74,0.76,partly-cloudy-day,,0.0,0.0,,1013.09,Partly Cloudy,60.2,1471827600,10.0,265.0,14.78
2016-08-22 02:00:00+00:00,59.66,0.31,53.57,0.8,partly-cloudy-day,,0.0,0.0,,1013.1,Partly Cloudy,59.66,1471831200,10.0,265.0,12.85
2016-08-22 03:00:00+00:00,59.64,,53.96,0.81,clear-night,,0.0,0.0,,1013.34,Clear,59.64,1471834800,10.0,257.0,10.38
2016-08-22 04:00:00+00:00,59.03,,53.36,0.81,clear-night,,0.0,0.0,,1013.78,Clear,59.03,1471838400,10.0,263.0,9.38
2016-08-22 05:00:00+00:00,59.26,0.31,53.96,0.83,partly-cloudy-night,,0.0,0.0,,1013.9,Partly Cloudy,59.26,1471842000,10.0,262.0,8.11
2016-08-22 06:00:00+00:00,59.09,0.31,54.43,0.85,partly-cloudy-night,,0.0,0.0,,1013.77,Partly Cloudy,59.09,1471845600,10.0,249.0,4.8
2016-08-22 07:00:00+00:00,58.52,0.31,53.88,0.85,partly-cloudy-night,,0.0,0.0,,1013.7,Partly Cloudy,58.52,1471849200,10.0,240.0,7.74
