"hour_min","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","Label","hour","min","year_mon","month","year"
500,2599.999951172,2823.999804688,847.11523188292,739.703404744647,815.138970540293,2256,2757.0328808596,2657.3956184896,335.9999877928,358.5999816892,360.3999877928,11694,12798.0826041669,12050.3089713505,2.493999934198,66.15999908446,25.018549626668,3843.999951172,4714.64387695373,4443.999804688,2157.07831705773,2276.83335937507,2039.47354003907,2.807999944686,2.031999945642,1.6649999141706,1.97599990368,1.4555999517444,0.630295180733104,20417.3316927133,13067.1415624987,13831.5837109227,4.689999961854,18.81999969482,124,11.2384660339693,33.6457667032947,35.19999923708,3943.13930501307,4100.85222167973,4260.48113606773,4481.9711539712,4716.90376464827,4684.62148925773,4029.5089599608,4567.30555013053,4450.82457194,5128.76057779973,5615.5086800128,4626.95394531267,12.6463328806733,13.428395856236,4585.96203694597,5058.0078499336,4953.3853987628,3878.03657470649,4786.70138346373,4891.7769173184,6570.04817382813,7169.87584798253,6811.56641438787,5707.668658854,6151.7146256512,5851.93863932307,5661.999902344,7855.999707032,6228.66582031347,13464.7488444067,13931.0090397163,13792.0568522169,2665.999902344,0,5,0,20160700,7,2016
515,2599.999951172,2823.999804688,647.385522359221,582.169409383277,703.747462158293,2254.58746744787,2749.39268229227,2651.11031901053,337.566942138453,358.74464884416,360.673064778493,12116.2498046867,13181.1061718747,12401.1062630133,2.48458148082252,66.1517409260947,24.812094573968,3693.23733072933,4244.8217675788,4280.98125000053,2144.45036783867,2281.06641276053,2005.74675130227,2.81178311506813,2.02835477670179,1.65771786689873,1.92763419553752,1.79933681329088,0.434824263779117,19754.99557292,12424.4610937427,13869.36253906,4.649691270194,18.81999969482,129.377295532227,11.124684638996,33.75999984742,35.19999923708,4027.8101383464,4187.56211914027,4240.79084147147,3785.812081706,3901.9680305992,4008.2239339196,3994.8959220376,4515.88333333307,4387.53835937547,5514.01341308587,6039.77247558613,4965.1023209636,12.6952385076027,13.3644709015027,4763.94139078831,5227.86476074297,5239.7104817728,4044.616645508,5040.3608219396,5118.86068684853,7365.54586751347,7959.73485188907,7521.03599121187,6115.934466146,6565.8889843752,6257.6854101568,5657.45143229187,7855.999707032,6227.999609376,11724.5900488347,12096.2830078169,12019.299049482,2665.999902344,0,5,15,20160700,7,2016
530,2600.44319661467,2823.999804688,803.000652516843,712.829338989384,793.017790934333,2263.42281250013,2748.1195865888,2642.0599772136,340.58191935204,365.826673583827,363.721257731027,12360.6028125,13199.4911067707,12419.99980468,2.35094387531493,66.1958037312827,24.7150301869413,3353.81889322947,3857.63980143307,3943.57875000053,2144.85454589867,2284.9812988284,2016.39908691413,2.843999934196,2.0041998863248,1.6029999256146,1.58372605438111,2.5519998312,0.370999982953,20183.0845572947,12794.75608072,13376.138763012,4.64399995804,18.81999969482,131.6,11.09999980928,34.155747172048,35.273641255716,3842.26069986973,4071.02753255213,4167.2978710936,4083.61841145893,4259.39433593773,4300.78513183573,4536.3273461912,5050.0136946616,4882.53074056013,5013.99041341173,5448.45361979187,4510.8634488936,12.7085838953773,13.3930700429333,4909.34049967413,5375.78425130013,5320.3056380184,3951.47701904287,4910.62810709693,5063.49493815107,4833.37762207067,5199.5594042964,5200.19982421867,5686.1969677732,6097.69448405,5814.04585123707,5629.11604166693,7861.4368815112,6210.9619205736,13034.8760677204,13441.5029459652,13325.6601529968,2665.999902344,0,5,30,20160700,7,2016
545,2611.999902344,2823.999804688,798.441097666561,682.115359496947,775.158062743987,2272.00909179707,2748.09248046907,2643.64683919293,340.5999877928,365.9999877928,363.9999938964,12359.7060807293,13220.0720312507,12419.99980468,2.303999948504,66.1833906046507,24.7400129699507,3354.22548177107,3858.17005859453,3891.28375325573,2102.6990071616,2239.58673177107,2015.7786149092,2.843999934196,2.0041998863248,1.6029999256146,1.61964001133898,2.5519998312,0.370999982953,20403.4639583333,12908.6803255187,13673.7092057187,4.60128769556827,18.81999969482,130.531459960933,11.10022820792,34.769698333744,35.5080637614,3925.1271110028,4149.21282714853,4244.2703352868,3340.60216634147,3541.26527669293,3659.46057779973,4247.14444254533,4676.07633300867,4555.0868424484,5341.9788281248,5775.13305501373,4870.62658528627,12.768255742388,13.404719200136,4743.60062662787,5175.06682454227,5154.95617513067,3512.1926293942,4420.32065429693,4522.84780110773,3223.2039697268,3468.14334472667,3545.09318684893,5864.24647949227,6402.39020182267,6035.60363932347,5488.7853906252,7810.55806640733,6194.81589843813,13564.3347721396,13989.4097819041,13856.0666601584,2665.999902344,0,5,45,20160700,7,2016
600,2611.999902344,2823.999804688,793.115432179952,707.714293009517,785.526428222827,2287.04208333347,2751.999853516,2638,340.5999877928,365.9999877928,363.9999938964,12356.549375,13349.9937890627,12667.2577343733,2.303999948504,66.2035852050653,24.986546173084,3175.3900032556,3760.72018554733,3795.999804688,2091.8769059248,2226.29982096373,1934.55602050813,2.843999934196,1.69160003344093,1.13486661435517,1.61964001133898,2.5519998312,0.370999982953,16472.8444791627,12192.4703645747,12330.0862630107,4.58283676783333,18.605376637772,124.4,11.0845120620867,34.9957660420773,35.37999954224,3693.0254964192,3844.07870605493,3964.9109375004,3550.37094726587,3675.80100097653,3780.9610481772,3949.90415934227,4479.6564225264,4285.033370768,5139.24131347667,5644.2674820968,4644.6707584636,12.8364582315947,13.41999950408,4568.1818359376,4926.89576171787,4811.68429036427,3926.65054606087,4978.34423990907,5091.29511393147,2789.5874479168,2943.43600748693,3043.7171842444,5457.09255696613,5859.2705826824,5623.87344726573,5461.999902344,7759.99951172,6181.999804688,12374.1488802131,12767.5882519559,12667.7526562559,2665.999902344,0,6,0,20160700,7,2016
615,2611.999902344,2841.49078776067,645.403496348225,549.638404032308,670.844149983653,2302.1725260416,2742.98652018267,2637.33410156253,343.347202148347,365.9999877928,363.9999938964,12521.157552084,13344.007890624,12752.0451432293,2.13731754303187,66.37999877928,25.11999893188,3138.74091145867,3762.38936849013,3744.14199544293,1954.96039713548,2146.90300292987,1881.16418945347,2.67615209738373,1.6741999149308,1.0791399607445,1.61964001133898,2.5519998312,0.370999982953,17299.432317708,12586.951497392,12941.8665494653,4.57362017313707,18.51999969482,124.4,10.95999984742,35.07999801636,35.37999954224,2711.9703727216,2762.95836751307,2984.3371093752,3560.66117187493,3679.7296712236,3831.97955078147,2966.1660123696,3474.1147981776,3324.1823567716,4356.2731038408,4674.13214518253,3858.1740608724,12.87999935148,13.41513379414,3609.21801676316,3958.5610270188,4051.20978515733,3754.36138671853,4670.8165755212,4738.8141601564,3211.79305501293,3361.02236002547,3473.2035579428,5443.60897298173,5830.98265624973,5529.473652344,5461.999902344,7759.99951172,6123.148554688,11747.6660319029,12085.7280566491,12039.9497623744,2689.86085611987,0,6,15,20160700,7,2016
630,2611.999902344,2863.999902344,774.271566416367,663.198413772709,766.841350911413,2308,2741.999853516,2631.08487955733,343.5999938964,366.696328938627,363.9999938964,6255.16173828253,6834.1296679704,6663.373434246,1.59720207045631,66.37999877928,25.11999893188,3137.999853516,3773.999804688,3739.999902344,1028.04130371087,1225.49915771503,1033.98277913417,2.59999988079,1.6741999149308,1.0791399607445,1.61964001133898,2.5519998312,0.370999982953,17024.2324348933,12256.1447005147,12410.8593229073,4.41461213429827,17.5581417846813,124.446234232587,10.9525452041707,35.07999801636,35.0578986612973,2722.49707519547,2773.1090673828,3043.54309244787,3172.04666015573,3257.29061197907,3408.71265462227,3377.620296224,3859.74738769547,3687.62331543027,4569.93889648493,4948.36413737,4109.81462890667,12.87999935148,13.37999973296,4359.07685872333,4810.4433154292,4730.55097981813,3658.38275472048,4636.80073242093,4733.1067708332,3803.55425781253,4101.07258951827,4074.05085937533,5038.4809863284,5280.19938476587,5101.10479003907,5214.6394596356,6514.3769791676,5389.1673632816,11914.8727083371,12272.1106054761,12194.2607552127,2693.999951172,0,6,30,20160700,7,2016
645,2623.69137695333,2863.999902344,838.556631724045,647.525201924764,757.25520589196,2308,2741.999853516,2611.18894856787,345.497057291587,375.09434244772,363.9999938964,3709.31563313853,4210.19616536493,4301.07297526067,1.19844502116331,66.4305370076333,25.11999893188,3137.999853516,3773.999804688,3739.999902344,487.554141438707,636.149045410213,541.369332682267,2.59999988079,1.6741999149308,1.0791399607445,1.61964001133898,2.5519998312,0.370999982953,16568.3363151067,11811.7130729,11856.3389973873,4.40599975586,17.37999992372,125.78449473064,10.89999961854,34.7619144185413,33.8880086517267,2188.2247916672,2184.99679524787,2535.40970865867,2236.3655468752,2267.5859472656,2537.00950683587,2952.26700683627,3469.28225911467,3345.4806054684,3868.98566243493,4167.12124511707,3374.08826334667,12.87999935148,13.37999973296,4580.82003743507,4944.58945963333,5074.4634602856,3252.86036376951,4034.66012044267,4101.3392041016,5778.95988606827,6116.1582226572,6192.9628824876,4796.94549967467,5187.8217708336,5060.48770833347,1792.10769368507,2052.15339518213,2241.05172526067,13262.0238997471,13692.6018229211,13541.0664420587,2697.26668945333,0,6,45,20160700,7,2016
700,2653.999853516,2863.999902344,820.346737721793,662.442206395449,781.497375488293,2308,2732.84271158867,2616.3885904948,346.1999938964,376.3999877928,363.9999938964,3551.2452929692,3909.93144856813,3936.06234375027,1.10979994759032,66.65999908446,25.284914398192,3137.999853516,3773.999804688,3739.999902344,486.8863171386,630.37243977872,511.280780436013,2.59999988079,1.6741999149308,1.0791399607445,1.61964001133898,2.5519998312,0.370999982953,17029.1776432267,12318.673476556,12360.3085416567,4.40599975586,17.37999992372,126.4,10.862902857472,33.3802824656173,33.6052455393413,2282.57276692733,2283.42645996093,2585.12319335973,1591.6923876952,1618.57455240907,1966.6377067056,2965.20045735733,3450.34036458373,3282.2911897784,3445.3089355468,3720.9356152344,2983.6624886068,12.9324935022787,13.37999973296,2813.74334472665,3087.92810221333,3172.7172412112,2945.1349951172,3875.3779248052,3781.4384847004,5330.1101757816,5786.4855745456,5701.14773762973,4443.8169954424,4723.73455240893,4502.0455566408,1215.50641764333,1512.20131510413,1354.80523111987,12165.8171647183,12529.792099614,12447.1772460973,2703.999902344,0,7,0,20160700,7,2016
715,2653.999853516,2863.999902344,484.191410115607,519.362765859044,683.084911295493,2308,2726.9294791668,2624,347.560354410773,376.3999877928,364.479262695227,3647.999853516,3963.999902344,3843.999853516,1.10979994759032,66.6679228718947,25.313589604696,3146.27164388053,3793.69680664093,3755.53373372427,477.33039062484,635.27550862632,590.54511352544,2.60247694969093,1.63362204909172,1.0429717081173,1.62394426320849,2.52653624216787,0.35632022599356,16811.87967448,12039.0291796733,12208.1970703025,4.35502944946227,17.37999992372,126.4,10.7599996567,33.23999824524,33.51999931334,1926.929261068,1913.52322753933,2305.69868652347,1830.55537109387,1863.4131559244,2221.393964844,2373.1021012376,2842.89983561173,2703.81705566413,2953.67587890627,3212.28939778667,2550.59606933613,12.97999954222,13.3985349528027,3382.9844661464,3645.56562988253,3801.00710774787,3055.70600504531,3850.7530305988,3919.62326822947,4461.6651285812,4812.19803711013,4924.77014322987,4094.19484375,4410.3942610676,4331.39696451893,1155.71023111987,1486,1353.999975586,11530.0740690168,11864.7852441432,11813.22076823,2703.999902344,0,7,15,20160700,7,2016
730,2654.50002929733,2863.999902344,964.332052968467,683.6988664755,783.775302327293,2319.66894856773,2723.96008789093,2624,349.953184000653,382.605114745947,367.804958495933,3647.999853516,3987.93220377627,3778.0293522136,0.90774845028932,66.9745027669107,25.53999900818,3153.999902344,3801.999902344,3769.999902344,457.153790283067,612.63258789064,534.5110628254,2.621999931334,1.3377999424918,0.7771399626505,1.63966896037187,2.630000019074,0.2963999986646,16567.1362499987,11905.7081380107,12164.5569400963,4.347999763488,17.37999992372,126.4,10.6823053105853,32.6697033437093,33.570498936956,1580.57855631507,1600.5037402344,2006.27567545573,2108.94264973987,2203.47035970067,2473.03993326827,1753.28164876307,2230.590594076,2077.07726399773,2956.54078613267,3133.0318261724,2509.198461914,13.011209055576,13.3999895731653,3117.3697672532,3392.95237792947,3482.8175455724,2804.77071614597,3745.49486490973,3698.82908691453,3475.25320800827,3752.95155598933,3857.79274739587,3088.03143717427,3303.3552832032,3340.2585416664,1153.999975586,1478.19322265627,1350.19570149747,13063.1163574263,13396.1955989632,13362.959908854,2703.999902344,0,7,30,20160700,7,2016
745,2667.999951172,2863.999902344,614.215101114983,649.098741734907,743.66729125972,2319.47743164053,2714.3675651044,2623.43399414053,350,382.7999877928,367.9999877928,3645.2095214848,4241.999902344,3892.18419921893,0.79039997085912,67.0235575357893,25.743061676032,3153.97874674507,3801.7717805992,3778.42554036507,430.540401204293,589.410013834693,561.598428141333,2.621999931334,1.3377999424918,0.7771399626505,1.5857999354612,2.630000019074,0.2963999986646,17073.917343756,12652.4242578107,12443.545312492,4.32267438888493,17.37999992372,126.429951477053,10.502388216672,32.900626068112,33.3055210113347,1321.30781250027,1331.5254329428,1789.3159912108,1485.7172802736,1452.1668489584,1885.79775390653,1445.992311198,1981.04699381547,1871.0675309244,2820.56117187493,3030.2578434248,2372.01184977173,13.0384564208933,13.3952295049107,2470.43465331981,2682.86796875013,2913.4897119148,2510.93303873705,3275.83178710907,3162.99470214867,3666.58326660147,3884.8806559248,4072.9228385412,3307.661966146,3502.1325472008,3555.3310758464,1121.9209033204,1457.26053548187,1347.81613769533,11844.2355891993,12173.2424186281,12137.2675195353,2703.999902344,0,7,45,20160700,7,2016
800,2667.999951172,2863.999902344,664.230735321029,500.113872019569,635.869414469227,2320,2704.02088541693,2627.999951172,350,382.7999877928,367.9999877928,3531.73733723973,4241.999902344,4136.89936848973,0.79039997085912,67.1437708536613,25.817868169168,3165.4359798176,3788.2232421876,3799.999902344,489.898610025933,632.052011718747,521.748276774027,2.621999931334,1.47396014134313,0.797693013809323,1.5857999354612,2.630000019074,0.2963999986646,17013.06808594,12263.314088532,12449.3877083219,4.3019050534568,17.293939743052,126.6,10.4056188837747,32.47999954222,32.97999877928,1189.999975586,1251.999926758,1720,1279.88147460947,1366.75759277347,1728.77112955733,1602.33843587227,1995.62678548187,1854.47789062507,1898.73511718773,2055.96968912773,1504.69484456307,13.1334962336013,13.37999935152,2071.80935872373,2207.92930582707,2432.44722330747,3055.04740397117,4011.06080566373,3999.9591422524,2476.08978922593,2628.02892415373,2874.11154947907,2674.02536295573,2828.98302083333,2936.0606982424,1100,1449.999975586,1345.999975586,10322.6541569061,10567.2491894568,10603.0542252668,2703.999902344,0,8,0,20160700,7,2016
815,2667.999951172,2862.27820638053,788.422273864811,683.216717224293,776.68198120112,2314.4383821616,2707.51358072933,2627.90919596373,351.837272949213,382.7999877928,367.9999877928,3675.22911132827,4197.48373697947,4153.999951172,0.843225504408587,67.31999816894,25.8399990082,3162.0171256512,3788.02530598973,3799.999902344,460.689123128147,595.700393880187,553.063227539,2.40188484509827,1.4817999482178,0.80211995840044,1.5857999354612,2.630000019074,0.2963999986646,16970.9939062493,12417.9177734333,12440.29756509,4.2943045552576,17.25999984742,126.6,10.4961743926893,32.47999954222,32.97999877928,1652.74963053387,1675.609186198,2085.87248860693,1950.35439615893,2018.94246582053,2324.70963216147,1761.32927571613,2144.867597656,2081.1575113932,3083.39134114587,3325.24808756547,2635.66328776,13.2010318628707,13.3849077987867,2826.82627929767,3060.7907039396,3239.82308105427,2487.2646793618,3269.0466829432,3215.5630013024,3610.4056958008,3886.754588216,3986.36518554653,3814.62805664013,4065.96916341107,4007.6525276696,1100,1449.999975586,1345.2905745444,13138.8110319115,13483.8693261751,13436.3337858125,2708.85304362,0,8,15,20160700,7,2016
830,2667.999951172,2861.999902344,625.838872629785,527.518360722943,662.4812341308,2313.999951172,2707.999951172,2628.2713834636,352,382.87725545232,367.9999877928,3775.999951172,4491.99975586,4153.999951172,1.08127875705673,67.31999816894,25.8399990082,3161.999951172,3787.999951172,3799.999902344,450.066935628147,602.757931315147,530.291121419213,2.301999974252,1.4817999482178,0.80211995840044,1.5857999354612,2.630000019074,0.2963999986646,17312.4334375013,12581.7114322853,12722.1844661301,4.3003853289276,17.1940570322547,126.599877319333,10.633801129668,32.47999954222,32.8468433634347,1464.171538086,1510.28891764347,1934.31714355493,1570.80831542947,1530.60850911453,1933.20784016933,1620.78970052093,2106.83116699253,1950.77640462267,2038.83400227893,2155.9441015628,1621.58398681504,13.239518102004,13.41999912264,2888.80840576243,3080.17505533853,3246.05923177053,2780.80686686203,3633.008149414,3609.9189127608,2262.8152775066,2383.64822916707,2618.6169026692,2700.68399414067,2838.03722656253,2929.4084847004,1100,1439.29206868493,1343.999951172,11177.8884407609,11460.0569401084,11468.9980859383,2709.999951172,0,8,30,20160700,7,2016
845,2665.6802897136,2861.999902344,785.081560567369,750.572284393351,829.671019693773,2313.999951172,2707.999951172,2633.58492838547,352.29327392572,383.982943115147,367.9999877928,3960.51744466147,4491.99975586,4297.507197266,1.12434721469991,67.3240853881773,25.8399990082,3161.999951172,3787.999951172,3799.999902344,422.98687825512,580.836003417973,498.456044514893,2.301999974252,1.4817999482178,0.80211995840044,1.5857999354612,2.630000019074,0.2963999986646,17003.345638028,12198.8509635387,12304.6969400901,4.299999809264,17.17999954222,126.96438741044,10.5720135370853,32.490492960596,32.69999923706,1265.73630045573,1330.9655875652,1772.56547200547,1712.91467122427,1800.8007128908,2115.2932259116,1661.24376464844,2060.9999446616,1928.24046875013,2063.3844270832,2217.4427197268,1677.8519783524,13.2843397140427,13.41999912264,2821.09581868467,3013.24251953093,3217.7871712236,2306.77027425113,3062.1030517576,2955.23644042907,2974.46324625687,3208.7215934236,3385.20535318973,3316.72549316387,3430.71017415387,3494.9400862632,1100,1420.93420410173,1344.003051758,14051.4694661588,14401.0249251364,14339.6656445363,2708.69146484387,0,8,45,20160700,7,2016
900,2660,2861.999902344,768.688598225979,528.55684122696,653.14073974592,2313.999951172,2707.49611979187,2635.83392578147,352.3999938964,384.1999938964,367.9999877928,3981.38394531253,4513.02183268293,4307.999853516,1.120399940015,67.33999786376,25.8948631286907,3161.999951172,3787.999951172,3799.999902344,468.157667643227,619.30000976564,579.44763468424,2.301999974252,1.4817999482178,0.80211995840044,1.5857999354612,2.630000019074,0.2963999986646,17092.426796876,12460.4936458333,12661.9697395789,4.299999809264,17.17999954222,127.3999938964,10.4751664860867,32.3307630157307,32.6635853322347,1511.89503580747,1501.0653417968,1936.52678385427,1731.09254231787,1743.78701009107,2114.94250162813,1432.01305908193,1846.21935384147,1743.62632975267,1898.7950390624,1981.30768391947,1464.2567708328,13.2216271972813,13.41999912264,2905.34917724696,3048.96484700613,3276.67429687547,1989.793363444,2729.1157096352,2590.9828401696,2743.69731933593,2969.24016764347,3196.63661132827,2682.84320800773,2758.87595052093,2951.15896484387,1098.39962565107,1420.8025878908,1342.05403157573,10366.3915950564,10604.4005599016,10621.9041438803,2706,0,9,0,20160700,7,2016
915,2660,2861.999902344,654.753181508399,603.912605947312,713.19586832688,2313.999951172,2708.03190429693,2637.999902344,352.27656412752,384.1999938964,368.0332295734,3989.999951172,4537.99975586,4307.999853516,1.120399940015,67.3380055745347,25.8997671000453,3162.0077539064,3793.52655273467,3803.1380533856,444.258378906027,591.271394043013,496.802328694507,2.28307439009467,1.47889659861948,0.80808801412564,1.58754634062561,2.71462754249707,0.249116471807173,17194.9095703147,12686.2152734373,12806.32485676,4.29648113886467,17.17999954222,127.3999938964,10.5190312830467,32.19999885558,32.3199989319,1428.46299479187,1502.93911458347,1923.67358723973,1943.09465332053,1933.2832470704,2266.4877962244,1348.86711344412,1789.02735839853,1627.30141113293,2239.50813476587,2384.19425781253,1780.7541153964,13.205293362944,13.4014235941627,2164.47014485669,2325.80567545484,2533.29461751307,2589.45845784503,3422.7992871088,3331.4925846356,2595.78233154273,2777.25378906267,3017.5823958332,3076.79335449267,3338.7945947268,3317.9691389976,1095.99551269533,1421.999926758,1341.999926758,11605.714007164,11905.3327929721,11886.6880598963,2706,0,9,15,20160700,7,2016
930,2659.87521484373,2861.999902344,591.715912475623,575.51145573924,705.97422281868,2313.999951172,2707.999951172,2637.999902344,351.619295247307,383.223687744053,367.430022786253,3989.999951172,4534.8341536464,4215.9745865892,1.11539141178228,67.2803102620467,25.89999885562,3161.999951172,3795.999853516,3805.999902344,451.720881347467,597.011753743493,548.259726155507,2.143999910356,1.4565999507924,0.85211995840044,1.6495519495022,2.61199986935,0.286199989915,16620.9355468853,12125.7571744693,12274.8558723892,4.295999717712,17.17999954222,127.3999938964,10.4556136194747,32.1904072825,32.307921956396,1767.23845865893,1772.6035139976,2178.9446663416,1788.9284781904,1750.91749023453,2100.52340169253,1253.27018554633,1658.87703938813,1541.29821614613,2393.6240608724,2547.77555826827,1997.72101888044,13.187521540324,13.4165707524707,2551.84288899735,2778.97615478467,2942.32792154907,3048.8564143884,3926.50172688733,3896.9104899076,2536.005288086,2771.5352050776,2960.28290039,2506.71279134093,2648.92989095093,2784.3836555988,1095.999975586,1422.78127441427,1341.9999283856,12115.5949056064,12458.1987109412,12437.3892936235,2706,0,9,30,20160700,7,2016
