"date","year","month","hour","apparentTemperature","cloudCover","dewPoint","humidity","icon","precipIntensity","precipProbability","pressure","summary","temperature","time","visibility","windBearing","windSpeed"
20161127,2016,11,3,52.99,0.8486,49.13,0.87,"rain",0.0563,0.67,1012.26,"Rain",52.99,1480215600,7.37,182,3.25
20161127,2016,11,4,53.19,0.8781,48.54,0.84,"rain",0.0225,0.57,1012.36,"Light Rain",53.19,1480219200,8.53,241,4.35
20161127,2016,11,5,53.93,0.1342,47.32,0.78,"clear-night",0,0,1012.79,"Clear",53.93,1480222800,8.87,261,10.42
20161127,2016,11,6,53.3,1,48.51,0.84,"rain",0.0098,0.47,1012.64,"Light Rain",53.3,1480226400,8.87,252,7.84
20161127,2016,11,7,53.67,0.8282,49.23,0.85,"rain",0.0138,0.51,1012.51,"Light Rain",53.67,1480230000,8.87,230,8.24
20161127,2016,11,8,54.07,0.8133,49.27,0.84,"rain",0.0158,0.53,1012.26,"Light Rain",54.07,1480233600,9.1,249,7.85
20161127,2016,11,9,54.47,0.8659,49.27,0.83,"rain",0.0402,0.64,1012.16,"Light Rain",54.47,1480237200,7.21,263,10.55
20161127,2016,11,10,52.97,0.8332,47.59,0.82,"rain",0.0537,0.67,1012.66,"Rain",52.97,1480240800,9.32,273,13.06
20161127,2016,11,11,52.99,0.8747,47.38,0.81,"rain",0.012,0.5,1013.39,"Light Rain",52.99,1480244400,6.24,275,8.43
20161127,2016,11,12,52.57,1,47.7,0.83,"rain",0.0238,0.58,1014.01,"Light Rain",52.57,1480248000,8.87,282,8.71
20161127,2016,11,13,52.99,0.7401,48.3,0.84,"rain",0.0113,0.49,1014.63,"Light Rain",52.99,1480251600,9.32,283,6.97
20161127,2016,11,14,52.89,0.2889,47.7,0.82,"clear-night",0.0038,0.14,1015.17,"Clear",52.89,1480255200,8.53,284,7.01
20161127,2016,11,15,52.34,0.31,45.25,0.77,"partly-cloudy-night",0,0,1016.13,"Partly Cloudy",52.34,1480258800,9.1,293,8.33
20161127,2016,11,16,53.15,0.24,44.08,0.71,"clear-day",0,0,1016.91,"Clear",53.15,1480262400,9.55,307,6.73
20161127,2016,11,17,53.98,0.24,42.83,0.66,"clear-day",0,0,1017.64,"Clear",53.98,1480266000,9.32,275,5.92
20161127,2016,11,18,55.04,0.24,42.09,0.62,"clear-day",0,0,1019.16,"Clear",55.04,1480269600,9.8,299,7.21
20161127,2016,11,19,55.59,0.24,41.78,0.6,"clear-day",0,0,1019.33,"Clear",55.59,1480273200,9.55,308,8.43
20161127,2016,11,20,56.52,0.24,42,0.58,"clear-day",0,0,1018.58,"Clear",56.52,1480276800,9.55,305,8.39
20161127,2016,11,21,57.77,0.24,42.27,0.56,"clear-day",0,0,1018.91,"Clear",57.77,1480280400,9.8,284,8.12
20161127,2016,11,22,57.23,0.31,43.37,0.6,"partly-cloudy-day",0,0,1019.22,"Partly Cloudy",57.23,1480284000,9.8,287,9.47
20161127,2016,11,23,57.05,0,43.16,0.6,"clear-day",0,0,1019.26,"Clear",57.05,1480287600,9.8,293,6.82
20161128,2016,11,0,56.53,0.47,44.93,0.65,"partly-cloudy-day",0,0,1018.9,"Partly Cloudy",56.53,1480291200,9.55,278,6.63
20161128,2016,11,1,55.77,0,45.29,0.68,"clear-night",0,0,1019.08,"Clear",55.77,1480294800,9.55,273,3.98
20161128,2016,11,2,54.93,0,45.13,0.69,"clear-night",0,0,1019.52,"Clear",54.93,1480298400,9.32,274,6.02
20161128,2016,11,3,54.09,0.050575,45.31,0.72,"clear-night",0,0,1019.19,"Clear",54.09,1480302000,9.32,261,4.5
20161128,2016,11,4,54.04,0.0459461538461539,45.53,0.73,"clear-night",0,0,1019.43,"Clear",54.04,1480305600,9.55,277,3.37
20161128,2016,11,5,54.19,0.0477461538461539,46.1,0.74,"clear-night",0,0,1019.59,"Clear",54.19,1480309200,9.55,275,4.38
20161128,2016,11,6,54.18,1,46.38,0.75,"cloudy",0,0,1019.52,"Overcast",54.18,1480312800,9.55,253,3.7
20161128,2016,11,7,54.54,0.0363,47.66,0.78,"clear-night",0,0,1019.25,"Clear",54.54,1480316400,9.8,229,1.77
20161128,2016,11,8,54.58,0.0623920634920635,47.98,0.78,"clear-night",0,0,1019.09,"Clear",54.58,1480320000,8.42,156,3.89
20161128,2016,11,9,53.5,0.0868920634920635,48.11,0.82,"clear-night",0,0,1018.41,"Clear",53.5,1480323600,8.19,157,5.1
20161128,2016,11,10,51.37,0.121192063492064,47.59,0.87,"clear-night",0,0,1017.8,"Clear",51.37,1480327200,7.21,144,7.48
20161128,2016,11,11,51.16,0.3316,47.03,0.86,"clear-night",0.0045,0.18,1017.21,"Clear",51.16,1480330800,7.63,142,9.82
20161128,2016,11,12,50.55,1,47.5,0.89,"cloudy",0.0023,0.06,1016.3,"Overcast",50.55,1480334400,6.04,140,9.85
20161128,2016,11,13,50.26,0.3797,47.55,0.9,"clear-night",0.0023,0.06,1015.98,"Clear",50.26,1480338000,5.63,139,7.71
20161128,2016,11,14,51.1,0.304763636363636,47.71,0.88,"clear-night",0.0023,0.06,1015.97,"Clear",51.1,1480341600,7.73,133,3.92
20161128,2016,11,15,51.82,0.2758,48.91,0.9,"clear-night",0.004,0.15,1016.41,"Clear",51.82,1480345200,8.87,83,1.84
20161128,2016,11,16,53.04,0.31,49.78,0.89,"partly-cloudy-day",0.004,0.15,1016.71,"Partly Cloudy",53.04,1480348800,7.89,345,2.91
20161128,2016,11,17,55.01,0.31,51.38,0.88,"partly-cloudy-day",0,0,1017.44,"Partly Cloudy",55.01,1480352400,8.87,300,7.98
20161128,2016,11,18,56.14,0.47,48.74,0.76,"partly-cloudy-day",0,0,1018.13,"Partly Cloudy",56.14,1480356000,8.87,320,8.8
20161128,2016,11,19,56.98,0,46.33,0.67,"clear-day",0,0,1018.02,"Clear",56.98,1480359600,8.87,327,10.34
20161128,2016,11,20,57.16,0,44.58,0.63,"clear-day",0,0,1017.28,"Clear",57.16,1480363200,8.87,333,12.56
20161128,2016,11,21,57.75,0.2,44.96,0.62,"clear-day",0,0,1016.9,"Clear",57.75,1480366800,8.87,341,16.67
20161128,2016,11,22,58.84,0,45.15,0.6,"clear-day",0,0,1016.52,"Clear",58.84,1480370400,8.87,338,14.6
20161128,2016,11,23,58.86,0,46.03,0.62,"clear-day",0,0,1016.62,"Clear",58.86,1480374000,9.1,343,9.63
20161129,2016,11,0,58.35,0.47,47.11,0.66,"partly-cloudy-day",0,0,1016.78,"Partly Cloudy",58.35,1480377600,8.87,340,6.61
20161129,2016,11,1,56.57,0,47.62,0.72,"clear-night",0,0,1017.17,"Clear",56.57,1480381200,8.87,356,5.08
20161129,2016,11,2,56.39,0.2,48.14,0.74,"clear-night",0,0,1017.46,"Clear",56.39,1480384800,9.55,301,4.36
20161129,2016,11,3,55.87,0.24,46.79,0.71,"clear-night",0,0,1017.43,"Clear",55.87,1480388400,9.32,308,7.02
20161129,2016,11,4,55.04,0.12,47.12,0.75,"clear-night",0,0,1017.74,"Clear",55.04,1480392000,9.1,316,8.69
20161129,2016,11,5,54.55,0.12,45.32,0.71,"clear-night",0,0,1018.04,"Clear",54.55,1480395600,9.55,328,5.91
20161129,2016,11,6,53.67,0,45.68,0.74,"clear-night",0,0,1018.15,"Clear",53.67,1480399200,10,348,8.07
20161129,2016,11,7,52.78,0,44.43,0.73,"clear-night",0,0,1018.12,"Clear",52.78,1480402800,9.8,334,4.57
20161129,2016,11,8,52.55,0.12,44.13,0.73,"clear-night",0,0,1018.11,"Clear",52.55,1480406400,9.8,320,4.35
20161129,2016,11,9,51.95,0.19,44.23,0.75,"clear-night",0,0,1017.7,"Clear",51.95,1480410000,9.32,298,4.14
20161129,2016,11,10,52.06,0.12,43.21,0.72,"clear-night",0,0,1017.91,"Clear",52.06,1480413600,10,299,3.75
20161129,2016,11,11,51.92,0.12,46.93,0.83,"clear-night",0,0,1018.03,"Clear",51.92,1480417200,10,310,3.96
20161129,2016,11,12,51.11,0.12,46.15,0.83,"clear-night",0,0,1018.2,"Clear",51.11,1480420800,10,298,1.89
20161129,2016,11,13,50.03,0.12,45.71,0.85,"clear-night",0,0,1018.43,"Clear",50.03,1480424400,10,8,3.1
20161129,2016,11,14,49.26,0.12,45.3,0.86,"clear-night",0,0,1018.82,"Clear",49.26,1480428000,10,6,1.68
20161129,2016,11,15,49.32,0.24,45.73,0.86,"clear-night",0,0,1019.53,"Clear",49.77,1480431600,10,358,3.11
20161129,2016,11,16,50.32,0.24,43.78,0.78,"clear-day",0,0,1020.09,"Clear",50.32,1480435200,10,329,2.15
20161129,2016,11,17,52.67,0.24,42.29,0.68,"clear-day",0,0,1020.58,"Clear",52.67,1480438800,10,342,2.71
20161129,2016,11,18,53.32,0.24,39.85,0.6,"clear-day",0,0,1021.08,"Clear",53.32,1480442400,10,20,2.14
20161129,2016,11,19,54.32,0.24,38.19,0.54,"clear-day",0,0,1021.29,"Clear",54.32,1480446000,10,357,3.09
20161129,2016,11,20,55.41,0.24,36.78,0.49,"clear-day",0,0,1020.72,"Clear",55.41,1480449600,9.8,359,3.11
20161129,2016,11,21,56.75,0.24,36.6,0.47,"clear-day",0,0,1020.57,"Clear",56.75,1480453200,10,319,2.24
20161129,2016,11,22,57.67,0.24,38.91,0.49,"clear-day",0,0,1020.18,"Clear",57.67,1480456800,9.8,315,2.72
20161129,2016,11,23,57.58,0.24,38.24,0.48,"clear-day",0,0,1020.09,"Clear",57.58,1480460400,10,314,4.02
20161130,2016,11,0,57.33,0.12,41.2,0.55,"clear-day",0,0,1019.94,"Clear",57.33,1480464000,9.55,301,2.67
20161130,2016,11,1,56.2,0,43.8,0.63,"clear-night",0,0,1019.94,"Clear",56.2,1480467600,9.8,328,0.23
20161130,2016,11,2,55.34,0,43.96,0.65,"clear-night",0,0,1020.07,"Clear",55.34,1480471200,10,277,3.15
20161130,2016,11,3,54.2,0,41.85,0.63,"clear-night",0,0,1020.04,"Clear",54.2,1480474800,10,195,0.71
20161130,2016,11,4,53.22,0.07,42.79,0.68,"clear-night",0,0,1020.05,"Clear",53.22,1480478400,10,273,3.2
20161130,2016,11,5,52.63,0,43.6,0.71,"clear-night",0,0,1020,"Clear",52.63,1480482000,10,257,1.71
20161130,2016,11,6,50.75,0,42.91,0.74,"clear-night",0,0,1020.36,"Clear",50.75,1480485600,10,271,3.44
20161130,2016,11,7,50.82,0,42.86,0.74,"clear-night",0,0,1020.87,"Clear",50.82,1480489200,10,315,0.84
20161130,2016,11,8,50.35,0,44.02,0.79,"clear-night",0,0,1021.15,"Clear",50.35,1480492800,9.8,238,0.71
20161130,2016,11,9,49.96,0,43.43,0.78,"clear-night",0,0,1020.81,"Clear",49.96,1480496400,10,162,1.3
20161130,2016,11,10,47.13,0.16,44.25,0.81,"clear-night",0,0,1020.99,"Clear",49.71,1480500000,10,138,6.37
20161130,2016,11,11,46.29,0.31,44.91,0.84,"partly-cloudy-night",0,0,1020.79,"Partly Cloudy",49.67,1480503600,9.8,133,8.17
20161130,2016,11,12,46.86,0.75,44.65,0.83,"partly-cloudy-night",0,0,1020.85,"Mostly Cloudy",49.64,1480507200,9.8,146,6.77
20161130,2016,11,13,47.3,0.0847459096459097,44.66,0.82,"clear-night",0,0,1020.84,"Clear",49.84,1480510800,9.55,125,6.36
20161130,2016,11,14,46.66,0.10164590964591,43.36,0.8,"clear-night",0,0,1021.22,"Clear",49.43,1480514400,9.55,131,6.67
20161130,2016,11,15,50.54,0.112692063492064,43.99,0.78,"clear-night",0,0,1020.92,"Clear",50.54,1480518000,8.64,130,6.1
20161130,2016,11,16,50.62,0.115538477801269,44.47,0.79,"clear-day",0,0,1021.32,"Clear",50.62,1480521600,8.87,131,5.83
20161130,2016,11,17,50.04,0.131838477801269,42.86,0.76,"clear-day",0,0,1021.61,"Clear",50.04,1480525200,7.21,120,5.69
20161130,2016,11,18,50.84,1,42.28,0.72,"cloudy",0,0,1021.63,"Overcast",50.84,1480528800,8.64,141,5.66
20161130,2016,11,19,51.83,0.102538477801269,44.88,0.77,"clear-day",0,0,1021.09,"Clear",51.83,1480532400,8.3,125,4.53
20161130,2016,11,20,52.18,0.0929,44.16,0.74,"clear-day",0,0,1020.28,"Clear",52.18,1480536000,7.92,14,1.57
20161130,2016,11,21,50.99,0.7755,47.75,0.89,"rain",0.0195,0.56,1019.74,"Light Rain",50.99,1480539600,4.38,35,1.57
20161130,2016,11,22,52.16,0.705700000000001,47.68,0.85,"rain",0.015,0.52,1019.39,"Light Rain",52.16,1480543200,9,315,2.68
20161130,2016,11,23,53.25,0,47.27,0.8,"clear-day",0,0,1019.17,"Clear",53.25,1480546800,9.55,332,2.65
20161201,2016,12,0,53.78,0.59,46.17,0.75,"partly-cloudy-day",0,0,1018.88,"Partly Cloudy",53.78,1480550400,9.8,306,1.73
20161201,2016,12,1,53.64,0.31,47.69,0.8,"partly-cloudy-night",0,0,1019.11,"Partly Cloudy",53.64,1480554000,10,272,2.12
20161201,2016,12,2,53.03,0.31,48.21,0.84,"partly-cloudy-night",0,0,1019.08,"Partly Cloudy",53.03,1480557600,10,6,3.04
20161201,2016,12,3,52.6,0.31,47.44,0.83,"partly-cloudy-night",0,0,1018.87,"Partly Cloudy",52.6,1480561200,10,46,6.16
20161201,2016,12,4,51.67,0,46.54,0.83,"clear-night",0,0,1019.31,"Clear",51.67,1480564800,10,261,0.24
20161201,2016,12,5,51.56,0,45.83,0.81,"clear-night",0,0,1019.38,"Clear",51.56,1480568400,10,317,3.54
20161201,2016,12,6,50.56,0.47,44.84,0.81,"partly-cloudy-night",0,0,1019.69,"Partly Cloudy",50.56,1480572000,10,340,3.53
20161201,2016,12,7,51.36,0.19,45.86,0.81,"clear-night",0,0,1019.74,"Clear",51.36,1480575600,10,330,4.19
20161201,2016,12,8,51.12,0.24,46.73,0.85,"clear-night",0,0,1019.9,"Clear",51.12,1480579200,10,345,5.42
20161201,2016,12,9,50.8,0.19,46.42,0.85,"clear-night",0,0,1019.75,"Clear",50.8,1480582800,10,355,4.43
20161201,2016,12,10,49.92,0.19,45.92,0.86,"clear-night",0,0,1019.64,"Clear",49.92,1480586400,10,3,2.27
20161201,2016,12,11,49.58,0.12,45.22,0.85,"clear-night",0,0,1020,"Clear",49.58,1480590000,10,358,1.46
20161201,2016,12,12,48.81,0.12,46.12,0.89,"clear-night",0,0,1019.97,"Clear",49.29,1480593600,10,8,3.06
20161201,2016,12,13,48.01,0.12,46.81,0.92,"clear-night",0,0,1019.86,"Clear",49.04,1480597200,10,1,3.68
20161201,2016,12,14,47.77,0.12,45.25,0.89,"clear-night",0,0,1019.77,"Clear",48.41,1480600800,10,25,3.11
20161201,2016,12,15,46.29,0.19,45.28,0.89,"clear-night",0,0,1020.41,"Clear",48.44,1480604400,10,349,5.16
20161201,2016,12,16,47.61,0.24,45.69,0.89,"clear-day",0,0,1020.64,"Clear",48.85,1480608000,10,342,3.9
20161201,2016,12,17,50.67,0.12,44.72,0.8,"clear-day",0,0,1021.06,"Clear",50.67,1480611600,9.32,346,3.63
20161201,2016,12,18,51.55,0.24,40.9,0.67,"clear-day",0,0,1021.05,"Clear",51.55,1480615200,9.1,353,3.62
20161201,2016,12,19,52.47,0.24,39.97,0.62,"clear-day",0,0,1020.73,"Clear",52.47,1480618800,9.32,353,6.03
20161201,2016,12,20,53.68,0.24,36.68,0.52,"clear-day",0,0,1020.29,"Clear",53.68,1480622400,9.55,325,5.13
20161201,2016,12,21,55.15,0.24,37.85,0.52,"clear-day",0,0,1019.58,"Clear",55.15,1480626000,9.8,314,4.67
20161201,2016,12,22,57.88,0.12,39.73,0.51,"clear-day",0,0,1019.02,"Clear",57.88,1480629600,9.8,258,5.6
20161201,2016,12,23,58.3,0.24,40.92,0.52,"clear-day",0,0,1019.1,"Clear",58.3,1480633200,10,263,6.04
20161202,2016,12,0,57.35,0.24,44.31,0.62,"clear-day",0,0,1019.28,"Clear",57.35,1480636800,9.32,260,6.36
20161202,2016,12,1,56.89,0.31,44.97,0.64,"partly-cloudy-night",0,0,1019.45,"Partly Cloudy",56.89,1480640400,8.87,270,4.36
20161202,2016,12,2,55.99,0.31,47.59,0.73,"partly-cloudy-night",0,0,1019.93,"Partly Cloudy",55.99,1480644000,9.32,276,3.2
20161202,2016,12,3,54.43,0,46.55,0.75,"clear-night",0,0,1020.21,"Clear",54.43,1480647600,9.32,308,1.71
20161202,2016,12,4,53.75,0,46.51,0.76,"clear-night",0,0,1020.3,"Clear",53.75,1480651200,9.55,339,3.94
20161202,2016,12,5,54.34,0.07,45.02,0.71,"clear-night",0,0,1021.12,"Clear",54.34,1480654800,9.55,330,5.99
20161202,2016,12,6,54.62,0,41.63,0.61,"clear-night",0,0,1021.22,"Clear",54.62,1480658400,9.8,331,8.54
20161202,2016,12,7,54.68,0,35.43,0.48,"clear-night",0,0,1021.53,"Clear",54.68,1480662000,10,329,7.32
20161202,2016,12,8,55.26,0,35.2,0.47,"clear-night",0,0,1021.56,"Clear",55.26,1480665600,10,346,14.03
20161202,2016,12,9,55.35,0,33.58,0.44,"clear-night",0,0,1021.28,"Clear",55.35,1480669200,10,354,15.38
20161202,2016,12,10,54.74,0,29.94,0.38,"clear-night",0,0,1021.33,"Clear",54.74,1480672800,10,354,15.52
20161202,2016,12,11,54.57,0,31.22,0.41,"wind",0,0,1021.2,"Breezy",54.57,1480676400,10,348,19.36
20161202,2016,12,12,54.49,0,32,0.42,"wind",0,0,1021.42,"Breezy",54.49,1480680000,10,352,20.17
20161202,2016,12,13,54.42,0,30.64,0.4,"wind",0,0,1021.58,"Breezy",54.42,1480683600,10,348,19.66
20161202,2016,12,14,54.35,0,30.57,0.4,"wind",0,0,1022.18,"Breezy",54.35,1480687200,10,354,19.58
20161202,2016,12,15,54.34,0.12,32.5,0.43,"clear-night",0,0,1022.88,"Clear",54.34,1480690800,10,347,17.2
20161202,2016,12,16,54.62,0.24,30.07,0.39,"clear-day",0,0,1023.34,"Clear",54.62,1480694400,10,346,15.21
20161202,2016,12,17,55.14,0.24,29.35,0.37,"clear-day",0,0,1024.06,"Clear",55.14,1480698000,10,343,17.23
20161202,2016,12,18,56.21,0.24,29.56,0.36,"wind",0,0,1024.11,"Breezy",56.21,1480701600,10,354,18.7
20161202,2016,12,19,57.16,0.24,28.43,0.33,"clear-day",0,0,1024.01,"Clear",57.16,1480705200,10,352,17.82
20161202,2016,12,20,58.19,0.24,28.24,0.32,"clear-day",0,0,1023.56,"Clear",58.19,1480708800,10,351,16.59
20161202,2016,12,21,59.2,0.24,27.91,0.3,"clear-day",0,0,1022.85,"Clear",59.2,1480712400,10,354,14.22
20161202,2016,12,22,60.17,0.24,29.17,0.31,"clear-day",0,0,1022.55,"Clear",60.17,1480716000,10,348,13.1
20161202,2016,12,23,60.98,0.31,35.44,0.38,"partly-cloudy-day",0,0,1022.49,"Partly Cloudy",60.98,1480719600,9.8,336,8.6
20161203,2016,12,0,60.78,0.24,38.84,0.44,"clear-day",0,0,1022.32,"Clear",60.78,1480723200,9.32,333,4.7
20161203,2016,12,1,60.43,0.24,39.11,0.45,"clear-night",0,0,1022.47,"Clear",60.43,1480726800,9.8,345,5.71
20161203,2016,12,2,58.27,0.24,37.71,0.46,"clear-night",0,0,1022.63,"Clear",58.27,1480730400,9.8,340,6
20161203,2016,12,3,57.39,0.07,39.03,0.5,"clear-night",0,0,1022.71,"Clear",57.39,1480734000,8.87,309,2.84
20161203,2016,12,4,56.73,0,40.46,0.54,"clear-night",0,0,1022.92,"Clear",56.73,1480737600,10,288,3.89
20161203,2016,12,5,56.4,0,41.02,0.56,"clear-night",0,0,1022.98,"Clear",56.4,1480741200,9.1,286,3.35
20161203,2016,12,6,55.42,0.07,41.72,0.6,"clear-night",0,0,1023.06,"Clear",55.42,1480744800,10,321,1.56
20161203,2016,12,7,54.95,0,42.64,0.63,"clear-night",0,0,1023.42,"Clear",54.95,1480748400,10,334,1.11
20161203,2016,12,8,53.05,0.12,41.47,0.65,"clear-night",0,0,1023.43,"Clear",53.05,1480752000,10,137,3.16
20161203,2016,12,9,52.92,0.12,41.48,0.65,"clear-night",0,0,1023.77,"Clear",52.92,1480755600,9.1,336,0.71
20161203,2016,12,10,51.77,0.16,42.5,0.71,"clear-night",0,0,1023.76,"Clear",51.77,1480759200,10,94,0.96
20161203,2016,12,11,51.18,0.2,44.14,0.77,"clear-night",0,0,1023.84,"Clear",51.18,1480762800,10,131,3.51
20161203,2016,12,12,50.63,0.2,42.81,0.74,"clear-night",0,0,1023.87,"Clear",50.63,1480766400,10,79,1.24
20161203,2016,12,13,50.45,0.31,44.21,0.79,"partly-cloudy-night",0,0,1024.23,"Partly Cloudy",50.45,1480770000,9.32,112,3
20161203,2016,12,14,50.21,0.31,43.32,0.77,"partly-cloudy-night",0,0,1024.65,"Partly Cloudy",50.21,1480773600,10,89,1.95
20161203,2016,12,15,50.11,0.24,42.63,0.75,"clear-night",0,0,1024.97,"Clear",50.11,1480777200,9.8,125,1.85
20161203,2016,12,16,50.32,0.24,43.15,0.76,"clear-day",0,0,1025.14,"Clear",50.32,1480780800,9.8,344,3.25
20161203,2016,12,17,51.76,0.31,38.33,0.6,"partly-cloudy-day",0,0,1025.6,"Partly Cloudy",51.76,1480784400,8.64,353,4.49
20161203,2016,12,18,52.56,0.31,36.11,0.53,"partly-cloudy-day",0,0,1025.92,"Partly Cloudy",52.56,1480788000,9.55,341,5.01
20161203,2016,12,19,53.56,0.24,38.77,0.57,"clear-day",0,0,1025.38,"Clear",53.56,1480791600,9.8,325,2.72
20161203,2016,12,20,55.42,0.24,42.16,0.61,"clear-day",0,0,1024.51,"Clear",55.42,1480795200,9.55,313,4.78
20161203,2016,12,21,56.62,0.24,42.86,0.6,"clear-day",0,0,1023.45,"Clear",56.62,1480798800,9.32,322,5.24
20161203,2016,12,22,57.98,0.24,41.97,0.55,"clear-day",0,0,1022.84,"Clear",57.98,1480802400,9.32,312,5.49
20161203,2016,12,23,58.63,0.24,42.05,0.54,"clear-day",0,0,1022.47,"Clear",58.63,1480806000,8.87,302,5.19
20161204,2016,12,0,59.2,0.24,47.83,0.66,"clear-day",0,0,1022.19,"Clear",59.2,1480809600,8.87,271,5.7
20161204,2016,12,1,57.41,0.31,50.27,0.77,"partly-cloudy-night",0,0,1022.02,"Partly Cloudy",57.41,1480813200,7.85,269,4.65
20161204,2016,12,2,56.86,0.31,51.58,0.82,"partly-cloudy-night",0,0,1021.97,"Partly Cloudy",56.86,1480816800,8.08,353,1.22
20161204,2016,12,3,55.39,0.31,50.27,0.83,"partly-cloudy-night",0,0,1022.05,"Partly Cloudy",55.39,1480820400,7.89,107,0.7
20161204,2016,12,4,54.76,0.31,51,0.87,"partly-cloudy-night",0,0,1022.21,"Partly Cloudy",54.76,1480824000,9.21,43,1.2
20161204,2016,12,5,53.54,0.31,49.37,0.86,"partly-cloudy-night",0,0,1022.09,"Partly Cloudy",53.54,1480827600,9.32,132,2.38
20161204,2016,12,6,52.71,0.31,48.57,0.86,"partly-cloudy-night",0,0,1022.26,"Partly Cloudy",52.71,1480831200,8.15,351,1.04
20161204,2016,12,7,52.45,0.31,48.52,0.86,"partly-cloudy-night",0,0,1022.49,"Partly Cloudy",52.45,1480834800,9.55,313,1.24
20161204,2016,12,8,51.49,0.16,47.01,0.85,"clear-night",0,0,1022.38,"Clear",51.49,1480838400,9.55,332,2.09
20161204,2016,12,9,51.27,0.16,47.37,0.86,"clear-night",0,0,1022.14,"Clear",51.27,1480842000,8.87,323,1.28
20161204,2016,12,10,50.76,0.16,46,0.84,"clear-night",0,0,1022,"Clear",50.76,1480845600,9.55,5,1.33
20161204,2016,12,11,50.52,0,46.63,0.86,"clear-night",0,0,1021.83,"Clear",50.52,1480849200,8.87,353,3.5
20161204,2016,12,12,49.8,0,46.74,0.89,"clear-night",0,0,1021.65,"Clear",49.8,1480852800,8.19,1,2.69
20161204,2016,12,13,49.25,0.15,46.88,0.91,"clear-night",0,0,1021.38,"Clear",49.25,1480856400,8.87,319,2.5
20161204,2016,12,14,48.48,0.15,46.85,0.92,"clear-night",0,0,1021.63,"Clear",49.08,1480860000,9.55,353,3.17
20161204,2016,12,15,46.79,0.31,46.68,0.91,"partly-cloudy-night",0,0,1022.19,"Partly Cloudy",49.05,1480863600,9.1,357,5.54
20161204,2016,12,16,48.44,0.31,47.09,0.92,"partly-cloudy-day",0,0,1022.55,"Partly Cloudy",49.27,1480867200,7.4,352,3.47
20161204,2016,12,17,50.26,0.31,46.51,0.87,"partly-cloudy-day",0,0,1023.03,"Partly Cloudy",50.26,1480870800,7.58,347,6.82
20161204,2016,12,18,51.51,0.31,46.14,0.82,"partly-cloudy-day",0,0,1023.14,"Partly Cloudy",51.51,1480874400,7.58,353,4.98
20161204,2016,12,19,53.72,0.24,47.7,0.8,"clear-day",0,0,1022.77,"Clear",53.72,1480878000,7.4,320,3.09
20161204,2016,12,20,52.89,0.24,45.07,0.75,"clear-day",0,0,1021.63,"Clear",52.89,1480881600,8.53,322,3.78
20161204,2016,12,21,55.23,0.19,47.5,0.75,"clear-day",0,0,1021.09,"Clear",55.23,1480885200,7.89,320,6.01
20161204,2016,12,22,57.97,0,46.96,0.67,"clear-day",0,0,1020.53,"Clear",57.97,1480888800,8.64,256,5.01
20161204,2016,12,23,58.38,0.31,49.86,0.73,"partly-cloudy-day",0,0,1020.25,"Partly Cloudy",58.38,1480892400,8.64,242,4.93
20161205,2016,12,0,57.6,0.47,50.65,0.78,"partly-cloudy-day",0,0,1020.12,"Partly Cloudy",57.6,1480896000,8.28,260,6.05
20161205,2016,12,1,57.45,0.31,51.07,0.79,"partly-cloudy-night",0,0,1020.11,"Partly Cloudy",57.45,1480899600,8.87,264,5.78
20161205,2016,12,2,56.56,0.0824333333333334,52.4,0.86,"clear-night",0,0,1020.08,"Clear",56.56,1480903200,8.87,253,4.07
20161205,2016,12,3,55.88,0.31,52.95,0.9,"partly-cloudy-night",0,0,1020.1,"Partly Cloudy",55.88,1480906800,8.87,261,7.35
20161205,2016,12,4,55.36,0.31,52.1,0.89,"partly-cloudy-night",0,0,1020.05,"Partly Cloudy",55.36,1480910400,8.51,277,3.35
20161205,2016,12,5,55.13,0.31,52.33,0.9,"partly-cloudy-night",0,0,1020.24,"Partly Cloudy",55.13,1480914000,8.96,256,2.47
20161205,2016,12,6,53.64,0.52,51.34,0.92,"partly-cloudy-night",0,0,1020.47,"Partly Cloudy",53.64,1480917600,8.74,257,5.12
20161205,2016,12,7,53.85,0.31,51.41,0.91,"partly-cloudy-night",0,0,1020.32,"Partly Cloudy",53.85,1480921200,9.32,266,3.31
20161205,2016,12,8,52.56,0.0788587301587302,50.15,0.91,"clear-night",0,0,1019.97,"Clear",52.56,1480924800,9.32,69,1.07
20161205,2016,12,9,52.78,0.0781587301587302,50.37,0.91,"clear-night",0,0,1019.96,"Clear",52.78,1480928400,9.19,91,1.24
20161205,2016,12,10,51.97,0.31,49.22,0.9,"partly-cloudy-night",0,0,1019.63,"Partly Cloudy",51.97,1480932000,8.52,86,1.08
20161205,2016,12,11,52.45,0.31,49.94,0.91,"partly-cloudy-night",0,0,1019.38,"Partly Cloudy",52.45,1480935600,5.45,108,1.22
20161205,2016,12,12,51.81,0.75,48.96,0.9,"partly-cloudy-night",0,0,1019.01,"Mostly Cloudy",51.81,1480939200,5.45,123,0.73
20161205,2016,12,13,50.54,0.131125396825397,48.51,0.93,"clear-night",0,0,1018.95,"Clear",50.54,1480942800,6.33,122,2.06
20161205,2016,12,14,50.44,0.0888253968253968,47.95,0.91,"clear-night",0,0,1018.92,"Clear",50.44,1480946400,8.74,125,1.58
20161205,2016,12,15,50.78,0.113933333333333,47.25,0.88,"clear-night",0,0,1019.13,"Clear",50.78,1480950000,9.8,323,1.42
